seconds,lateral_velocity,u,v
377999,0.39116096,0.38542023,-0.06676943
378299,0.38259506,0.37810138,-0.058466382
378599,0.35807177,0.35315457,-0.059137616
378899,0.38002,0.37524444,-0.060056534
379199,0.4217344,0.41578805,-0.07057028
379499,0.33799538,0.3323908,-0.06129643
379799,0.31172106,0.30665022,-0.055997014
380099,0.32106718,0.31623533,-0.05549207
380399,0.35392532,0.34977192,-0.05406244
380699,0.310292,0.3063953,-0.049020976
380999,0.29769596,0.29409114,-0.046187382
381299,0.34133682,0.33850712,-0.043860674
381599,0.2912541,0.28919068,-0.03460789
381899,0.2568712,0.25555453,-0.025974905
382199,0.26252228,0.26100332,-0.028199434
382499,0.24150035,0.24110971,-0.013730672
382799,0.23198172,0.23126923,-0.018167725
383099,0.21626592,0.21609801,-0.008520509
383399,0.18455489,0.18379362,-0.016745659
383699,0.202973,0.20277299,-0.009008637
383999,0.18738413,0.18718985,-0.008530488
384299,0.14394246,0.14367723,-0.0087339645
384599,0.142137,0.1421369,0.00016803962
384899,0.12766434,0.1266349,0.016179916
385199,0.11873569,0.11871434,0.0022513005
385499,0.102077484,0.10182116,0.0072293454
385799,0.08723038,0.0872247,0.0009949617
386099,0.081565805,0.08032524,0.014171698
386399,0.07467633,0.07188993,0.020208718
386699,0.05334268,0.041191127,0.033892952
386999,0.040101767,0.032571398,0.023393497
387299,0.036739398,0.00640783,0.03617628
387599,0.02784463,-0.011650814,0.02528996
387899,0.041231647,-0.020903189,0.03554019
388199,0.061276957,-0.037390534,0.048547022
388499,0.08414044,-0.06259412,0.056228016
388799,0.11299001,-0.09454381,0.06187252
389099,0.13259526,-0.11176795,0.07134022
389399,0.14667173,-0.12534808,0.07616073
389699,0.16941078,-0.15186082,0.07508864
389999,0.1867473,-0.16631904,0.08492661
390299,0.1887557,-0.17206213,0.077610165
390599,0.22378863,-0.2070077,0.085024506
390899,0.26388314,-0.2462792,0.09476745
391199,0.26330414,-0.24730359,0.09038804
391499,0.28886238,-0.27250138,0.09583562
391799,0.3103722,-0.29330614,0.10150079
392099,0.30964223,-0.29550833,0.09248323
392399,0.32660082,-0.31195918,0.09669325
392699,0.33859012,-0.32480383,0.09563335
392999,0.3438886,-0.33106,0.093051925
393299,0.3658847,-0.35176033,0.100679144
393599,0.3745617,-0.36315468,0.09173415
393899,0.4007851,-0.38794035,0.10065267
394199,0.40439776,-0.3939332,0.09140111
394499,0.40635195,-0.39746958,0.0844976
394799,0.41833076,-0.40953076,0.085353315
395099,0.4071311,-0.39924565,0.07974117
395399,0.43374428,-0.42611313,0.08100436
395699,0.43012568,-0.42217502,0.08231858
395999,0.42768812,-0.42120865,0.074164845
396299,0.44250786,-0.43609592,0.07505705
396599,0.43093127,-0.4258414,0.066036716
396899,0.4501738,-0.445053,0.067707196
397199,0.41423118,-0.40989307,0.05979266
397499,0.4252198,-0.4210402,0.059472784
397799,0.43109596,-0.42796272,0.051881153
398099,0.4191085,-0.41557926,0.054275386
398399,0.41769457,-0.4152455,0.045165658
398699,0.39673015,-0.39528129,0.03387502
398999,0.4066876,-0.40500832,0.036919445
399299,0.39713442,-0.39586148,0.03177197
399599,0.41186714,-0.41069156,0.0310962
399899,0.3997973,-0.39919722,0.021896204
400199,0.38648564,-0.38604206,0.01851139
400499,0.39842156,-0.39791,0.020183327
400799,0.39397112,-0.39367422,0.015292361
401099,0.38507378,-0.38505092,0.004194977
401399,0.36874512,-0.36873016,0.003322113
401699,0.3744563,-0.37438956,-0.007068111
401999,0.37489346,-0.3748901,-0.0015854104
402299,0.37583297,-0.37578967,-0.005705707
402599,0.37041727,-0.37029028,-0.0096983565
402899,0.34478816,-0.34445783,-0.015088999
403199,0.34820706,-0.3476835,-0.019087894
403499,0.34475416,-0.34396297,-0.023343798
403799,0.33557746,-0.33460787,-0.02549101
404099,0.3321916,-0.33099246,-0.028199881
404399,0.30309203,-0.30181044,-0.02784312
404699,0.30639276,-0.30523634,-0.026595123
404999,0.30524614,-0.3028516,-0.038159396
405299,0.29707187,-0.295481,-0.030703258
405599,0.2588946,-0.25565377,-0.04083567
405899,0.2460984,-0.24334502,-0.03670994
406199,0.29089567,-0.28651056,-0.050318923
406499,0.2498155,-0.2447613,-0.04999689
406799,0.28735146,-0.28187615,-0.055827316
407099,0.2489439,-0.24240321,-0.056689918
407399,0.23110454,-0.22562855,-0.050010588
407699,0.22847858,-0.22217432,-0.05330136
407999,0.2228201,-0.21653827,-0.052535467
408299,0.2528931,-0.24438167,-0.06505779
408599,0.21378917,-0.20321846,-0.066393316
408899,0.21690704,-0.2057643,-0.06862741
409199,0.18772304,-0.17607479,-0.06509689
409499,0.18897325,-0.17431961,-0.07296276
409799,0.18593661,-0.16929555,-0.07688592
410099,0.16237381,-0.14017078,-0.08195978
410399,0.15541954,-0.1303817,-0.08459224
410699,0.13630931,-0.109582976,-0.08106664
410999,0.13993677,-0.10783511,-0.0891846
411299,0.13833454,-0.10468648,-0.09042781
411599,0.10418264,-0.07286029,-0.07446744
411899,0.114743434,-0.074603625,-0.08718001
412199,0.09784475,-0.060972694,-0.07652402
412499,0.09102186,-0.024021246,-0.08779498
412799,0.087269895,-0.008328657,-0.086871564
413099,0.08274269,0.01306729,-0.08170434
413399,0.08387843,0.035131842,-0.076166555
413699,0.09346073,0.046450827,-0.081100106
413999,0.10150383,0.06718361,-0.07608805
414299,0.09821902,0.08182748,-0.05432533
414599,0.12694423,0.10126104,-0.076557435
414899,0.12900907,0.11806149,-0.052007902
415199,0.13670428,0.12775841,-0.048639987
415499,0.16981536,0.15514712,-0.06904079
415799,0.1961534,0.18682298,-0.05977736
416099,0.23600818,0.22981516,-0.053710856
416399,0.26067832,0.2561426,-0.048416633
416699,0.2690509,0.26567698,-0.042475175
416999,0.27148834,0.26885986,-0.037686665
417299,0.27853698,0.2764073,-0.03437789
417599,0.2843161,0.28254876,-0.031652007
417899,0.2750378,0.27376953,-0.026382448
418199,0.28215346,0.2814951,-0.01926332
418499,0.29202983,0.29150635,-0.017477755
418799,0.29927534,0.29895496,-0.013844104
419099,0.3042708,0.30370834,-0.01849259
419399,0.32312748,0.32300502,-0.008895406
419699,0.31591457,0.31587955,-0.004704258
419999,0.314769,0.3147504,-0.0034205285
420299,0.31732026,0.31729737,-0.0038114926
420599,0.3278848,0.32788292,0.0010973938
420899,0.31443158,0.314423,-0.0023197285
421199,0.33123168,0.3311986,-0.004679402
421499,0.34838447,0.3483824,-0.00119985
421799,0.357862,0.3577805,0.007637969
422099,0.36070576,0.3607057,-0.00018565872
422399,0.36757663,0.36756808,-0.0025068352
422699,0.38004062,0.3800403,-0.00051209
422999,0.3708193,0.37077892,0.0054716114
423299,0.38962302,0.3896087,0.0033391586
423599,0.39401168,0.3939212,0.008443682
423899,0.3952491,0.39520606,0.005830588
424199,0.38977286,0.3896397,0.010187894
424499,0.38952833,0.38948214,0.005997906
424799,0.41118562,0.41117644,0.0027510792
425099,0.3829599,0.38294613,-0.003248114
425399,0.40252295,0.40248054,-0.0058444296
425699,0.40176,0.40175125,0.0026588242
425999,0.39386934,0.39384302,0.0045532095
426299,0.40557173,0.4055409,0.0050001214
426599,0.39906284,0.39904982,-0.0032224422
426899,0.40560403,0.40560344,-0.00070555776
427199,0.40221527,0.4019927,-0.013377958
427499,0.3828902,0.38262394,-0.014276471
427799,0.39176643,0.39155927,-0.012738344
428099,0.3908711,0.39006305,-0.02512028
428399,0.38950852,0.38923803,-0.014513361
428699,0.36103496,0.3605965,-0.017787918
428999,0.35296798,0.35253772,-0.017422395
429299,0.35435545,0.3537762,-0.0202529
429599,0.37098995,0.37064144,-0.01607741
429899,0.34876296,0.3482444,-0.019012313
430199,0.33348477,0.3330092,-0.017802931
430499,0.34062877,0.33954406,-0.027162451
430799,0.3115125,0.31072393,-0.022151362
431099,0.31152827,0.31079033,-0.021429472
431399,0.2943002,0.29373047,-0.018303176
431699,0.28926024,0.28883997,-0.015586964
431999,0.2967012,0.29548487,-0.026838385
432299,0.2913752,0.2909032,-0.016578192
432599,0.2988715,0.2981215,-0.021159582
432899,0.258475,0.2579909,-0.01581196
433199,0.23947409,0.23947385,0.00032928944
433499,0.24345784,0.24173501,-0.028911984
433799,0.22402173,0.22335777,-0.017235057
434099,0.20168847,0.20129548,-0.01258461
434399,0.2022411,0.20176835,-0.013819928
434699,0.16815677,0.1681368,0.002591
434999,0.16779277,0.16778639,-0.0014638035
435299,0.14835462,0.14812416,0.008266027
435599,0.1376675,0.13737416,0.008982359
435899,0.118514046,0.11848097,-0.0027995124
436199,0.09127403,0.08951545,0.017830696
436499,0.08894176,0.08817272,0.011670874
436799,0.068424836,0.06793285,0.008190609
437099,0.05029362,0.045561388,0.021298077
437399,0.035109434,0.02344309,0.026136063
437699,0.029633453,0.0034951475,0.029426612
437999,0.05032257,-0.03231377,0.038576953
438299,0.05918232,-0.041767858,0.041928425
438599,0.071124345,-0.05275837,0.04769934
438899,0.07222497,-0.060162824,0.03996098
439199,0.098419406,-0.081649914,0.05495153
439499,0.11995269,-0.10651804,0.055159375
439799,0.13897346,-0.12569039,0.059292063
440099,0.15750264,-0.14533134,0.060711473
440399,0.17884322,-0.16574712,0.06717726
440699,0.19299762,-0.18344423,0.05996916
440999,0.21376298,-0.20237547,0.068838835
441299,0.22414276,-0.21517578,0.06276436
441599,0.22755024,-0.21730642,0.06750572
441899,0.24014227,-0.22918402,0.071714684
442199,0.25325108,-0.24414475,0.0673012
442499,0.24886554,-0.24046996,0.06409571
442799,0.24322695,-0.23627833,0.05772259
443099,0.2308943,-0.22478887,0.052745976
443399,0.21737875,-0.21081823,0.053001802
443699,0.26960203,-0.26427758,0.053316295
443999,0.27315837,-0.2679081,0.053298637
444299,0.2778871,-0.2744192,0.04376475
444599,0.27640703,-0.27249938,0.046313524
444899,0.27939367,-0.27685517,0.037576966
445199,0.28474832,-0.28237632,0.036677286
445499,0.28323144,-0.28160283,0.030329688
445799,0.27552363,-0.27449587,0.023776116
446099,0.25301203,-0.25244704,0.016899306
446399,0.23492792,-0.23410948,0.019592913
446699,0.28233165,-0.28169215,0.018991929
446999,0.28377554,-0.2834627,0.013320787
447299,0.28033248,-0.28032947,0.0012952706
447599,0.27915868,-0.27915776,-0.00071656785
447899,0.27535486,-0.27531147,-0.004888458
448199,0.27075177,-0.2706558,-0.007207777
448499,0.25408313,-0.25397176,-0.007522102
448799,0.23623429,-0.23596154,-0.011348542
449099,0.23361881,-0.23359531,-0.00331336
449399,0.260049,-0.25948036,-0.01718748
449699,0.25477296,-0.25419515,-0.01714895
449999,0.2521366,-0.25031725,-0.030234713
450299,0.23943353,-0.23687696,-0.034895938
450599,0.22981283,-0.22616081,-0.04080715
450899,0.21601717,-0.21126594,-0.045056853
451199,0.19261906,-0.18704376,-0.046007928
451499,0.17370412,-0.16613288,-0.050724618
451799,0.15441881,-0.14769912,-0.045057043
452099,0.13659479,-0.12458711,-0.056001663
452399,0.17045356,-0.1626754,-0.050903175
452699,0.16664529,-0.1555428,-0.059808787
452999,0.15546343,-0.14221564,-0.06279801
453299,0.15279016,-0.13437828,-0.072713904
453599,0.14726931,-0.1260033,-0.07623266
453899,0.1373069,-0.1108394,-0.08104205
454199,0.12829761,-0.09704931,-0.08391489
454499,0.11693708,-0.08506959,-0.08023369
454799,0.10281281,-0.06259242,-0.08156386
455099,0.09613389,-0.042816058,-0.0860727
455399,0.08033984,-0.01982225,-0.07785607
455699,0.082356505,0.007057174,-0.08205359
455999,0.099123955,0.030680778,-0.09425628
456299,0.11038311,0.055344976,-0.095505826
456599,0.12667674,0.083678156,-0.095105
456899,0.1572747,0.120545916,-0.1010149
457199,0.17315689,0.13746081,-0.10529876
457499,0.17974655,0.15417415,-0.09240754
457799,0.19242656,0.16749172,-0.094733864
458099,0.21015461,0.18532734,-0.09908956
458399,0.24853675,0.22573365,-0.103994384
458699,0.26352677,0.24065353,-0.10738829
458999,0.2648598,0.24736276,-0.09466982
459299,0.2841174,0.26757392,-0.095534734
459599,0.2964817,0.2834083,-0.08706966
459899,0.31097683,0.2963604,-0.09421837
460199,0.30333376,0.2898048,-0.08957987
460499,0.32820722,0.315344,-0.09098433
460799,0.35810804,0.34327477,-0.1019991
461099,0.32363194,0.311904,-0.08633373
461399,0.40440956,0.3945877,-0.088586845
461699,0.37018248,0.35806796,-0.093927674
461999,0.38954613,0.37880203,-0.09085812
462299,0.39873046,0.38609654,-0.09957629
462599,0.4149047,0.40267104,-0.10000976
462899,0.43145263,0.4179032,-0.10727662
463199,0.4257938,0.41366562,-0.10090152
463499,0.4493805,0.43654695,-0.106628165
463799,0.47798955,0.469504,-0.08966611
464099,0.4674111,0.45909178,-0.087794475
464399,0.4687149,0.46095374,-0.084942795
464699,0.4291381,0.42322832,-0.0709739
464999,0.4138533,0.4075792,-0.07178953
465299,0.40741518,0.4027417,-0.06153264
465599,0.4102161,0.40375823,-0.07250205
465899,0.39861396,0.38853115,-0.08908786
466199,0.44314456,0.43507862,-0.0841647
466499,0.45124876,0.44347548,-0.08339638
466799,0.41134498,0.40628585,-0.06431549
467099,0.39019194,0.38459608,-0.065845266
467399,0.34843394,0.34379897,-0.0566434
467699,0.3634347,0.35806677,-0.062233213
467999,0.3722665,0.36748198,-0.059492342
468299,0.38873976,0.38418558,-0.059329893
468599,0.367078,0.36247864,-0.057926785
468899,0.38097495,0.376469,-0.05842114
469199,0.32428116,0.32027447,-0.050818674
469499,0.3344653,0.33034337,-0.052347988
469799,0.31513897,0.31142882,-0.048214708
470099,0.33025926,0.32748407,-0.042724445
470399,0.30557555,0.30204067,-0.04634488
470699,0.32238522,0.31893867,-0.047014207
470999,0.2785935,0.27584055,-0.03906846
471299,0.24989702,0.24762085,-0.03365176
471599,0.25567633,0.25330257,-0.034759168
471899,0.2643957,0.26163623,-0.038099688
472199,0.2751193,0.27331972,-0.03141582
472499,0.25199023,0.2513609,-0.01779809
472799,0.22748438,0.22537157,-0.030932104
473099,0.20920306,0.20764196,-0.025509663
473399,0.18213065,0.18118413,-0.01854411
473699,0.16907474,0.16832434,-0.015911933
473999,0.15028718,0.15011606,-0.0071698027
474299,0.13300957,0.13255785,-0.010952671
474599,0.10180243,0.101741455,0.0035231009
474899,0.08085617,0.08053805,0.007165388
475199,0.088170506,0.08657608,0.016691973
475499,0.06523047,0.063655235,0.014248674
475799,0.044475265,0.044420786,0.0022006962
476099,0.037714105,0.028854702,0.024284977
476399,0.023949597,0.0054407082,0.023323419
476699,0.0332855,-0.004226732,0.033016045
476999,0.04376548,-0.032067627,0.029783966
477299,0.06565049,-0.04990895,0.042650722
477599,0.0733634,-0.062902324,0.03775561
477899,0.09471239,-0.08356944,0.044571117
478199,0.11779654,-0.10688315,0.049517836
478499,0.13520229,-0.12447296,0.052783914
478799,0.16164619,-0.15199946,0.05500594
479099,0.18190952,-0.16960968,0.06575434
479399,0.19983959,-0.18877521,0.0655727
479699,0.22575171,-0.21250875,0.076183125
479999,0.2335264,-0.22138357,0.07432285
480299,0.26107666,-0.24806985,0.08137801
480599,0.29018572,-0.27595732,0.08975139
480899,0.29876858,-0.28637347,0.08516388
481199,0.32191056,-0.30757448,0.094996504
481499,0.34372887,-0.32899612,0.09955438
481799,0.34565133,-0.33345482,0.091009386
482099,0.35936457,-0.34783736,0.09028878
482399,0.37610394,-0.36357054,0.09628413
482699,0.387384,-0.3735782,0.102497384
482999,0.39634997,-0.38743344,0.08359818
483299,0.41978455,-0.40900597,0.094515465
483599,0.43037897,-0.42121738,0.08832884
483899,0.3875441,-0.38121256,0.069766715
484199,0.4136924,-0.40675274,0.075456314
484499,0.41988856,-0.41401362,0.06999376
484799,0.43580467,-0.42767954,0.083761096
485099,0.432971,-0.42742595,0.06907205
485399,0.43153495,-0.42571795,0.07061613
485699,0.42022455,-0.41346014,0.07509591
485999,0.42396796,-0.41955978,0.06097903
486299,0.425857,-0.42192993,0.05770033
486599,0.42940277,-0.4254668,0.058006287
486899,0.42137152,-0.41725206,0.058776535
487199,0.41992936,-0.4171097,0.048581485
487499,0.4196184,-0.41751632,0.04194918
487799,0.4252074,-0.4229741,0.04352267
488099,0.40039948,-0.3989886,0.033583466
488399,0.39880472,-0.39794776,0.026130442
488699,0.40877187,-0.40714827,0.036397006
488999,0.4015475,-0.4004945,0.029061144
489299,0.39741585,-0.39673844,0.023194203
489599,0.3846207,-0.38403755,0.02117187
489899,0.39794582,-0.39776284,0.012066404
490199,0.3690428,-0.36892498,0.009325442
490499,0.36938265,-0.36936042,0.0040541086
490799,0.37800726,-0.3780059,0.0010098689
491099,0.3754128,-0.37532592,-0.0080745425
491399,0.35688102,-0.35688102,-5.2898675e-05
491699,0.34891975,-0.34873232,-0.011434309
491999,0.35894182,-0.35875845,-0.011471912
492299,0.34572372,-0.34512606,-0.020319274
492599,0.33830574,-0.3378665,-0.017234398
492899,0.3366678,-0.33542475,-0.028903907
493199,0.33283234,-0.33196166,-0.024058802
493499,0.32820064,-0.32661396,-0.032233123
493799,0.2980764,-0.296697,-0.028642997
494099,0.3159158,-0.3140158,-0.0345956
494399,0.30323765,-0.30161458,-0.031332377
494699,0.2785054,-0.27695286,-0.02936619
494999,0.2961265,-0.29336968,-0.040313046
495299,0.31578732,-0.3117312,-0.05045076
495599,0.27559087,-0.27236813,-0.042022966
495899,0.27127764,-0.2674891,-0.04517901
496199,0.2715827,-0.26645663,-0.052516844
496499,0.24722995,-0.24242467,-0.048506916
496799,0.24052517,-0.23187661,-0.063918635
497099,0.2294711,-0.22250271,-0.056120712
497399,0.24965389,-0.24201268,-0.06129374
497699,0.21297786,-0.20586833,-0.054569215
497999,0.20224816,-0.19443016,-0.05568862
498299,0.19456191,-0.18357646,-0.06445169
498599,0.18067634,-0.17056522,-0.059593976
498899,0.16315804,-0.15089619,-0.06205551
499199,0.13392386,-0.122282684,-0.05461267
499499,0.1502223,-0.128597,-0.077650204
499799,0.13549913,-0.108745866,-0.08083535
500099,0.13325806,-0.1044208,-0.08278892
500399,0.12758687,-0.0882348,-0.09215764
500699,0.111773066,-0.06586777,-0.090303145
500999,0.08863343,-0.037115715,-0.080487944
501299,0.08076134,-0.020559426,-0.07810061
501599,0.08153112,-0.0030926226,-0.08147244
501899,0.09165342,0.0121989,-0.09083797
502199,0.08813759,0.02395457,-0.08481989
502499,0.10180465,0.040930398,-0.09321422
502799,0.10971534,0.06813998,-0.085990705
503099,0.123246446,0.09344483,-0.08036014
503399,0.14297895,0.117406726,-0.0816005
503699,0.15368758,0.13354817,-0.0760576
503999,0.16840546,0.15050232,-0.0755609
504299,0.19240586,0.17307112,-0.08406193
504599,0.20924747,0.19792585,-0.06789594
504899,0.2311211,0.2232314,-0.059872378
505199,0.2529724,0.24865972,-0.04651205
505499,0.26602766,0.2641908,-0.03120793
505799,0.26364407,0.26282495,-0.020766113
506099,0.26782104,0.26681802,-0.023157187
506399,0.26234835,0.26147234,-0.021421283
506699,0.2662982,0.2657109,-0.017676102
506999,0.27062657,0.27038735,-0.011376462
507299,0.2792368,0.2788553,-0.014592054
507599,0.28228962,0.2821001,-0.010342745
507899,0.2961104,0.29586497,-0.012053001
508199,0.29913086,0.29891804,-0.011281941
508499,0.3010207,0.30100432,-0.0031436752
508799,0.30397975,0.3039588,-0.0035696924
509099,0.29388598,0.29387757,-0.00222349
509399,0.31724364,0.317132,-0.008416181
509699,0.3303862,0.33034357,-0.0053063566
509999,0.34569344,0.3456778,-0.0032870835
510299,0.34901276,0.34890005,-0.008868373
510599,0.36987132,0.36986563,-0.0020486207
510899,0.37297115,0.37294838,-0.004123543
511199,0.37644795,0.3764436,-0.0018074018
511499,0.3766865,0.3766019,0.007983635
511799,0.37798467,0.37796122,0.0042101876
512099,0.3919995,0.39199916,0.00051950157
512399,0.4001101,0.4001058,-0.0018485764
512699,0.39351475,0.39351162,-0.0015728226
512999,0.39916956,0.3991563,0.003257602
513299,0.39400858,0.39399394,-0.0033955707
513599,0.3948852,0.39487088,-0.0033634896
513899,0.432063,0.432063,4.211962e-05
514199,0.40359065,0.4035875,0.0015972222
514499,0.41775256,0.41773954,0.0032978961
514799,0.4288356,0.4288267,-0.0027633398
515099,0.4126633,0.41265872,-0.0019455212
515399,0.40991333,0.4098326,-0.00813486
515699,0.4183023,0.41814703,-0.011394926
515999,0.40611833,0.4059959,-0.009972199
516299,0.40622526,0.406,-0.013527019
516599,0.41341373,0.41267532,-0.024697576
516899,0.39203578,0.39126113,-0.024632998
517199,0.39451256,0.39395663,-0.020936415
517499,0.39175823,0.39165393,-0.0090394635
517799,0.36699542,0.3667147,-0.014351591
518099,0.36851528,0.36775935,-0.023591677
518399,0.35572782,0.35533026,-0.01681364
518699,0.34538314,0.34518546,-0.011683792
518999,0.3445689,0.34380257,-0.022967648
519299,0.33264035,0.33159935,-0.02629549
519599,0.31122625,0.3105536,-0.02045098
519899,0.3177201,0.31739435,-0.014383267
520199,0.30512437,0.30464,-0.017185705
520499,0.29192528,0.2915559,-0.014680467
520799,0.27402115,0.27373645,-0.012487932
521099,0.27235276,0.2722158,-0.008635625
521399,0.2685083,0.26776284,-0.019994179
521699,0.25309017,0.25240162,-0.018656418
521999,0.2585944,0.25837928,-0.010545496
522299,0.23923337,0.23881948,-0.014066405
522599,0.23160775,0.23154418,-0.005425996
522899,0.22760387,0.22751273,-0.0064398497
523199,0.20873833,0.20860036,-0.007588044
523499,0.19395256,0.19371858,-0.009523911
523799,0.17857437,0.17829931,-0.009907772
524099,0.16850126,0.16799173,-0.013093877
524399,0.1485283,0.14852719,-0.00057068915
524699,0.13883276,0.13863045,-0.0074922177
524999,0.10827398,0.10827392,-0.00010869373
525299,0.100023404,0.100009486,-0.001667983
525599,0.082116306,0.08136146,0.011108616
525899,0.060447644,0.05948438,0.010748317
526199,0.037620913,0.0343249,0.015399164
526499,0.025318546,0.0073339753,0.024233067
526799,0.037723057,-0.012322453,0.0356537
527099,0.055707768,-0.027762927,0.048296742
527399,0.06511698,-0.05051144,0.041095197
527699,0.08988859,-0.07799488,0.04468508
527999,0.11006762,-0.100431815,0.045037005
528299,0.12375362,-0.10836539,0.05976538
528599,0.14520328,-0.1320654,0.06035496
528899,0.17221266,-0.15688497,0.07102328
529199,0.1857654,-0.17031755,0.07416682
529499,0.20210627,-0.1872391,0.076081954
529799,0.21692932,-0.20315593,0.076065734
530099,0.23305997,-0.21812727,0.08208198
530399,0.24562761,-0.23141326,0.08234579
530699,0.25484377,-0.24230437,0.07895527
530999,0.26461855,-0.2522047,0.08009853
531299,0.27024454,-0.25842863,0.07903632
531599,0.2769291,-0.26481196,0.08102073
531899,0.2671722,-0.25504136,0.07959195
532199,0.28756666,-0.27697253,0.07733569
532499,0.29898706,-0.28951403,0.07466515
532799,0.30053958,-0.29192847,0.07142689
533099,0.30060542,-0.29307842,0.0668479
533399,0.32280448,-0.31417507,0.07414009
533699,0.3275525,-0.3196145,0.07167425
533999,0.32503462,-0.3178521,0.06795256
534299,0.32516956,-0.31817675,0.0670731
534599,0.3267892,-0.32118037,0.060285613
534899,0.33245787,-0.3279395,0.054625157
535199,0.31890035,-0.31507137,0.049269386
535499,0.3280411,-0.325065,0.04408747
535799,0.32352352,-0.320143,0.046646766
536099,0.32195002,-0.31978095,0.037309024
536399,0.3288348,-0.32709917,0.033741023
536699,0.30674094,-0.3045764,0.036376175
536999,0.2519928,-0.25161362,0.013818639
537299,0.30235255,-0.30134603,0.02465014
537599,0.293525,-0.29282334,0.020283474
537899,0.28340346,-0.2830652,0.013842548
538199,0.27442917,-0.27430555,0.008235955
538499,0.26664418,-0.2666299,-0.0027588664
538799,0.26956958,-0.26944023,-0.0083493795
539099,0.25608614,-0.25599444,-0.006853357
539399,0.23781756,-0.23707235,-0.018811988
539699,0.19838388,-0.19738014,-0.01993103
539999,0.22800589,-0.22753753,-0.014606805
540299,0.21374379,-0.21301508,-0.01763482
540599,0.21696663,-0.21576345,-0.022817776
540899,0.20867729,-0.20745417,-0.022560397
541199,0.20437671,-0.20240745,-0.028303124
541499,0.19853273,-0.1959547,-0.031890515
541799,0.192269,-0.18890068,-0.035831578
542099,0.18742698,-0.18216687,-0.044092014
542399,0.15492292,-0.14784403,-0.046295285
542699,0.17177254,-0.16594392,-0.04436681
542999,0.15750207,-0.15068789,-0.045826457
543299,0.15363015,-0.14571428,-0.048678245
543599,0.13564925,-0.12697847,-0.047719873
543899,0.12779675,-0.11832437,-0.048284113
544199,0.10623135,-0.09315966,-0.051052663
544499,0.10038568,-0.08137033,-0.05878907
544799,0.082970805,-0.061759226,-0.055407155
545099,0.073357716,-0.040045124,-0.06146334
545399,0.06722396,-0.02018868,-0.064120814
545699,0.06445697,0.010258739,-0.063635364
545999,0.08384968,0.04245578,-0.07230682
546299,0.10454665,0.0735247,-0.07432442
546599,0.12605667,0.100170285,-0.07652579
546899,0.15813519,0.13795605,-0.077297255
547199,0.18554693,0.16766544,-0.07947303
547499,0.21206433,0.19327378,-0.08727269
547799,0.2473144,0.23098797,-0.088368334
548099,0.26420304,0.24877523,-0.08896141
548399,0.28669423,0.26819414,-0.10131872
548699,0.28958708,0.27614322,-0.08721005
548999,0.32578486,0.3152288,-0.08225918
549299,0.31580877,0.3045468,-0.083584815
549599,0.32261467,0.31136885,-0.08443725
549899,0.37668774,0.36405516,-0.0967341
550199,0.362131,0.35102463,-0.08899765
550499,0.3889983,0.37724525,-0.094898395
550799,0.4064217,0.39641044,-0.08965121
551099,0.40427983,0.39546874,-0.0839443
551399,0.375476,0.37036726,-0.06172778
551699,0.44342196,0.43447238,-0.08863852
551999,0.41622657,0.4094256,-0.074934945
552299,0.4279809,0.41910356,-0.086716995
552599,0.42727578,0.42126918,-0.0713923
552899,0.44421095,0.43675292,-0.08105709
553199,0.4358504,0.42922187,-0.0757242
553499,0.41766378,0.41236734,-0.06630404
553799,0.4305636,0.42525378,-0.06741115
554099,0.39215216,0.3876409,-0.059311476
554399,0.47015035,0.46613565,-0.061310053
554699,0.45443726,0.4506772,-0.058337677
554999,0.43812555,0.43293518,-0.06723937
555299,0.42922488,0.4238851,-0.067493945
555599,0.3972302,0.39256412,-0.06070637
555899,0.39500228,0.3886849,-0.070362285
556199,0.4137271,0.40962294,-0.05813051
556499,0.34992862,0.34711036,-0.044322066
556799,0.38895157,0.38446084,-0.058933694
557099,0.35899538,0.35577816,-0.04795419
557399,0.36358687,0.35857436,-0.060165267
557699,0.37033266,0.3674952,-0.045755405
557999,0.3228707,0.32015002,-0.041826647
558299,0.33905974,0.33614692,-0.04434821
558599,0.3516768,0.34906963,-0.042742766
558899,0.3166341,0.31395182,-0.041126646
559199,0.32064328,0.31772652,-0.04315022
559499,0.29994658,0.29757464,-0.037646856
559799,0.28770918,0.28528565,-0.03726485
560099,0.28495082,0.28242075,-0.03788797
560399,0.26793072,0.2670624,-0.021553228
560699,0.23617943,0.23400104,-0.03200374
560999,0.23926969,0.23676696,-0.034516484
561299,0.21933918,0.21777748,-0.026127411
561599,0.20515396,0.20390704,-0.02258456
561899,0.1905916,0.18936668,-0.021573529
562199,0.18098758,0.18027101,-0.016089318
562499,0.17170887,0.17087713,-0.01688026
562799,0.15264231,0.15180735,-0.015943734
563099,0.14250672,0.14198633,-0.012167587
563399,0.11532778,0.11517789,-0.0058779386
563699,0.10877558,0.10842926,-0.008673016
563999,0.09359392,0.093403675,0.0059645046
564299,0.09375485,0.09375239,0.00067975116
564599,0.080376945,0.08033106,0.0027155858
564899,0.06285624,0.05988294,0.01910342
565199,0.037969247,0.033786736,0.017323973
565499,0.020631006,0.010979487,0.017466806
565799,0.03094148,0.0010473948,0.03092375
566099,0.027508948,-0.010543386,0.025408251
566399,0.049117573,-0.031968813,0.03728982
566699,0.06842079,-0.054632686,0.041190706
566999,0.09166188,-0.08129066,0.042352445
